"Date ","Symbol ","Security Name ","Quantity "
"19-SEP-2025","GOODLUCK","GOODLUCK INDIA LIMITED","2"
"19-SEP-2025","GRAVITA","GRAVITA INDIA LIMITED","188"
"19-SEP-2025","GRSE","GARDEN REACH SHIP&ENG LTD","800"
"19-SEP-2025","GUJGASLTD","GUJARAT GAS LIMITED","60"
"19-SEP-2025","GVT&D","GE VERNOVA T&D INDIA LTD","2"
"19-SEP-2025","HEXT","HEXAWARE TECHNOLOGIES LTD","938"
"19-SEP-2025","HINDPETRO","HINDUSTAN PETROLEUM CORP","750"
"19-SEP-2025","HINDZINC","HINDUSTAN ZINC LIMITED","46"
"19-SEP-2025","HYUNDAI","HYUNDAI MOTOR INDIA LTD","2"
"19-SEP-2025","ICICIGI","ICICI LOMBARD GENERAL INSURANCE COMPANY LIMITED","215"
"19-SEP-2025","ICICIPRULI","ICICI PRU LIFE INS CO LTD ","2"
"19-SEP-2025","IDEA","IDEA CELLULAR LIMITED","23,249"
"19-SEP-2025","IIFLCAPS","IIFL CAPITAL SERVICES LTD","2"
"19-SEP-2025","INDIACEM","THE INDIA CEMENTS LIMITED","390"
"19-SEP-2025","INDIGO","INTERGLOBE AVIATION LTD  ","119"
"19-SEP-2025","INDUSINDBK","INDUSIND BANK LIMITED","5"
"19-SEP-2025","INFY","INFOSYS TECHNOLOGIES LTD","1"
"19-SEP-2025","IOB","INDIAN OVERSEAS BANK","1"
"19-SEP-2025","IOC","INDIAN OIL CORP LTD","1"
"19-SEP-2025","IRCON","IRCON","1,817"
"19-SEP-2025","IREDA","INDIAN RENEWABLE ENERGY","100"
"19-SEP-2025","IXIGO","LE TRAVENUES TECHNOLOGY L","100"
"19-SEP-2025","JAMNAAUTO","JAMNA AUTO IND LTD       ","1"
"19-SEP-2025","JBMA","JBM AUTO LIMITED","8"
"19-SEP-2025","JIOFIN","JIO FIN SERVICES LTD","200"
"19-SEP-2025","JKLAKSHMI","JK LAKSHMI CEMENT LTD    ","4"
"19-SEP-2025","JPPOWER","JAIPRAKASH POWER VEN. LTD","1,900"
"19-SEP-2025","JSWSTEEL","JSW STEEL LIMITED","13"
"19-SEP-2025","JUBLPHARMA","JUBLPHARMA","47"
"19-SEP-2025","JUSTDIAL","JUST DIAL LIMITED","54"
"19-SEP-2025","JWL","JUPITER WAGONS LIMITED","524"
"19-SEP-2025","KAYNES","KAYNES TECHNOLOGY IND LTD","65"
"19-SEP-2025","KPEL","K.P. ENERGY LIMITED","50"
"19-SEP-2025","KPIGREEN","KPI GREEN ENERGY LIMITED","101"
"19-SEP-2025","KPIL","Kalpataru Project In","16"
"19-SEP-2025","LAURUSLABS","LAURUS LABS LIMITED","368"
"19-SEP-2025","LEMONTREE","LEMON TREE HOTELS LTD","1,705"
"19-SEP-2025","LICI","LIFE INSURA CORP OF INDIA","10"
"19-SEP-2025","LODHA","LODHA","91"
"19-SEP-2025","M&MFIN","MAHINDRA & MAHINDRA FINANCIAL SERVICES LIMITED","255"
"19-SEP-2025","MAHKTECH","MIRAEAMC - MAHKTECH","183"
"19-SEP-2025","MANINDS","MAN INDUSTRIES (I) LTD.  ","200"
"19-SEP-2025","MANKIND","MANKIND PHARMA LIMITED","10"
"19-SEP-2025","MARUTI","MARUTI SUZUKI INDIA LTD.","1,692"
"19-SEP-2025","MASTEK","MASTEK LTD               ","38"
"19-SEP-2025","MEDPLUS","MEDPLUS HEALTH SERV LTD","11"
"19-SEP-2025","MOSCHIP","MOSCHIP TECHNOLOGIES LTD","2,000"
"19-SEP-2025","MOTHERSON","SAMVRDHNA MTHRSN INT","1,000"
"19-SEP-2025","NETWEB","NETWEB TECH INDIA LTD","1"
"19-SEP-2025","NETWORK18","NETWORK 18 FINCAP LTD.","271"
"19-SEP-2025","NFL","NATIONAL FERT. LTD","572"
"19-SEP-2025","NMDC","NMDC LTD.","7,059"
"19-SEP-2025","NOCIL","NOCIL LIMITED            ","100"
"19-SEP-2025","OFSS","Oracle Financial Services Software Limited","10"
"19-SEP-2025","ORCHPHARMA","ORCHID PHARMA LIMITED","6,198"
"19-SEP-2025","PARADEEP","PARADEEP PHOSPHATES LTD","3,351"
"19-SEP-2025","PCBL","PCBL LIMITED","25"
"19-SEP-2025","PFIZER","PFIZER LIMITED","6"
"19-SEP-2025","PNB","PUNJAB NATIONAL BANK","166"
"19-SEP-2025","POWERINDIA","ABB POWER PRO N SYS IND L","37"
"19-SEP-2025","RAMCOCEM","THE RAMCO CEMENTS LIMITED","26"
"19-SEP-2025","REDINGTON","REDINGTON (INDIA) LTD.","30"
"19-SEP-2025","RITES","RITES LIMITED","218"
"19-SEP-2025","SAIL","STEEL AUTHORITY OF INDIA","107"
"19-SEP-2025","SBIN","STATE BANK OF INDIA","30"
"19-SEP-2025","SHRIRAMPPS","SHRIRAM PROPERTIES LTD","2"
"19-SEP-2025","SJS","SJS ENTERPRISES LIMITED","162"
"19-SEP-2025","SOBHA","SOBHA DEVELOPERS LTD","1"
"19-SEP-2025","SONATSOFTW","SONATA SOFTWARE LIMITED","304"
"19-SEP-2025","SRF","SRF LTD","9"
"19-SEP-2025","STLTECH","STERLITE TECHNOLOGIES","150"
"19-SEP-2025","SUMICHEM","SUMITOMO CHEM INDIA LTD","5"
"19-SEP-2025","SUNDRMFAST","SUNDRAM FASTENERS LTD    ","1"
"19-SEP-2025","SWIGGY","SWIGGY LIMITED","1,606"
"19-SEP-2025","TATACHEM","TATA CHEMICALS LTD","13"
"19-SEP-2025","TATAINVEST","TATA INVESTMENT CORPORATION LIMITED","4"
"19-SEP-2025","TATASTEEL","TATA STEEL LIMITED","128"
"19-SEP-2025","TEAMLEASE","TEAMLEASE SERVICES LTD","129"
"19-SEP-2025","TECHM","TECH MAHINDRA LIMITED","1"
"19-SEP-2025","TECHNOE","TECHNOE","158"
"19-SEP-2025","TEGA","TEGA INDUSTRIES LIMITED","18"
"19-SEP-2025","TEXRAIL","TEXMACO RAIL & ENG. LTD. ","343"
"19-SEP-2025","THERMAX","THERMAX LTD","24"
"19-SEP-2025","TITAGARH","TITAGARH RAIL SYSTEMS","1"
"19-SEP-2025","TRITURBINE","TRIVENI TURBINE LIMITED","236"
"19-SEP-2025","TRIVENI","TRIVENI ENGG. & INDS. LTD","1"
"19-SEP-2025","UBL","UNITED BREWERIES LIMITED","164"
"19-SEP-2025","UCOBANK","UCO BANK","1"
"19-SEP-2025","VENTIVE","VENTIVE HOSPITALITY LTD","91"
"19-SEP-2025","VOLTAMP","VOLTAMP TRANSFORMERS LTD","3"
"19-SEP-2025","WESTLIFE","WESTLIFE DEVELOPMENT LIMITED","200"
"19-SEP-2025","WIPRO","WIPRO LTD","185"
"19-SEP-2025","ZENSARTECH","ZENSAR TECHNOLOGIES  LTD ","24"
"19-SEP-2025","ZENTEC","ZEN TECHNOLOGIES LIMITED","115"
"19-SEP-2025","ZYDUSWELL","ZYDUS WELLNESS LIMITED","425"
"22-SEP-2025","ADANIENSOL","ADANI ENERGY SOLUTION LTD","105"
"22-SEP-2025","ADANIENT","ADANI ENTERPRISES LIMITED","54"
"22-SEP-2025","ADANIGREEN","ADANI GREEN ENERGY LTD","99"
"22-SEP-2025","AETHER","AETHER INDUSTRIES LIMITED","4"
"22-SEP-2025","AGI","AGI GREENPAC LIMITED","25"
"22-SEP-2025","AKUMS","AKUMS DRUGS AND PHARMA L","60"
"22-SEP-2025","AMBER","AMBER ENTERPRISES (I) LTD","2"
"22-SEP-2025","ASHOKLEY","ASHOK LEYLAND LTD","1,97,258"
"22-SEP-2025","ATGL","ADANI TOTAL GAS LIMITED","9,307"
"22-SEP-2025","AWL","ADANI WILMAR LIMITED","302"
"22-SEP-2025","BAJAJHFL","BAJAJ HOUSING FINANCE LTD","8,786"
"22-SEP-2025","BAJFINANCE","BAJAJ FINANCE LIMITED","100"
"22-SEP-2025","BANKBARODA","BANK OF BARODA","1"
"22-SEP-2025","BHARTIARTL","BHARTI AIRTEL LIMITED","10"
"22-SEP-2025","BHEL","BHEL","510"
"22-SEP-2025","BOMDYEING","BOMBAY DYEING & MFG. CO L","350"
"22-SEP-2025","CANBK","CANARA BANK","1,650"
"22-SEP-2025","CDSL","CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED","49"
"22-SEP-2025","CHENNPETRO","CHENNAI PETROLEUM CORP LT","245"
"22-SEP-2025","CHOLAFIN","CHOLAMANDALAM IN & FIN CO","2,20,000"
"22-SEP-2025","COCHINSHIP","COCHIN SHIPYARD LIMITED","125"
"22-SEP-2025","CUMMINSIND","CUMMINS INDIA LTD","150"
"22-SEP-2025","DBREALTY","D B REALTY LIMITED","50"
"22-SEP-2025","DMART","AVENUE SUPERMARTS LIMITED","10,500"
"22-SEP-2025","ELGIEQUIP","ELGI EQUIPMENTS LTD","1"
"22-SEP-2025","EMIL","ELECTRONICS MART IND LTD","45"
"22-SEP-2025","ETERNAL","ETERNAL LIMITED","50"
"22-SEP-2025","GMRAIRPORT","GMR AIRPORTS LIMITED","2,124"
"22-SEP-2025","GODFRYPHLP","GODFREY PHILLIPS INDIA LT","50"
"22-SEP-2025","GOLDIAM","GOLDIAM INTERNATIONAL LTD","100"
"22-SEP-2025","GRSE","GARDEN REACH SHIP&ENG LTD","57"
"22-SEP-2025","HAL","HINDUSTAN AERONAUTICS LTD","18"
"22-SEP-2025","HCLTECH","HCL TECHNOLOGIES LTD","10"
"22-SEP-2025","HERITGFOOD","HERITAGE FOODS LTD    ","75"
"22-SEP-2025","HINDCOPPER","HINDUSTAN COPPER LIMITED","500"
"22-SEP-2025","HINDZINC","HINDUSTAN ZINC LIMITED","500"
"22-SEP-2025","HNGSNGBEES","HNGSNGBEES","623"
"22-SEP-2025","HUDCO","HOUSING & URBAN DEVELOPMENT CORPORATION LIMITED","105"
"22-SEP-2025","IDEA","IDEA CELLULAR LIMITED","5,000"
"22-SEP-2025","IDEAFORGE","IDEAFORGE TECHNO LTD","1"
"22-SEP-2025","IGL","INDRAPRASTHA GAS LTD","35"
"22-SEP-2025","INFY","INFOSYS TECHNOLOGIES LTD","21"
"22-SEP-2025","JINDWORLD","JINDAL WORLDWIDE LTD","1"
"22-SEP-2025","JSWINFRA","JSW INFRASTRUCTURE LTD","2,877"
"22-SEP-2025","JSWSTEEL","JSW STEEL LIMITED","1"
"22-SEP-2025","KFINTECH","KFIN TECHNOLOGIES LIMITED","14,850"
"22-SEP-2025","LLOYDSME","LLOYDS METALS N ENERGY L","1"
"22-SEP-2025","MANGCHEFER","MANG.CHEM.FERT.LTD","1"
"22-SEP-2025","MANYAVAR","VEDANT FASHIONS LIMITED","1,000"
"22-SEP-2025","MARUTI","MARUTI SUZUKI INDIA LTD.","1,492"
"22-SEP-2025","MAZDOCK","MAZAGON DOCK SHIPBUIL LTD","2"
"22-SEP-2025","MOTHERSON","SAMVRDHNA MTHRSN INT","510"
"22-SEP-2025","MUTHOOTFIN","MUTHOOT FINANCE LIMITED","6"
"22-SEP-2025","NAUKRI","INFO EDGE (I) LTD","198"
"22-SEP-2025","NIFTYBEES","GOLDMAN SACHS NIFTY EXCHANGE TRADED SCHEME","4"
"22-SEP-2025","NTPCGREEN","NTPC GREEN ENERGY LIMITED","100"
"22-SEP-2025","OFSS","Oracle Financial Services Software Limited","5"
"22-SEP-2025","ONGC","OIL AND NATURAL GAS CORP.","10"
"22-SEP-2025","ORCHPHARMA","ORCHID PHARMA LIMITED","70"
"22-SEP-2025","PAYTM","ONE 97 COMMUNICATIONS LTD","15"
"22-SEP-2025","PFC","POWER FIN CORP LTD.","17"
"22-SEP-2025","POONAWALLA","POONAWALLA FINCORP LTD","29"
"22-SEP-2025","PREMIERENE","PREMIER ENERGIES LIMITED","285"
"22-SEP-2025","RBLBANK","RBL BANK LIMITED    ","60"
"22-SEP-2025","RELAXO","RELAXO FOOT LTD","2"
"22-SEP-2025","RELIANCE","RELIANCE INDUSTRIES LTD","2"
"22-SEP-2025","RRKABEL","R R KABEL LIMITED","500"
"22-SEP-2025","SAILIFE","SAI LIFE SCIENCES LIMITED","2"
"22-SEP-2025","SBIN","STATE BANK OF INDIA","3"
"22-SEP-2025","SCI","SHIPPING CORP OF INDIA LT","15"
"22-SEP-2025","SEPC","SEPC LIMITED","65,000"
"22-SEP-2025","SEQUENT","SEQUENT SCIENTIFIC LTD.","100"
"22-SEP-2025","SULA","SULA VINEYARDS LIMITED","300"
"22-SEP-2025","SUNDARMFIN","SUNDARAM FINANCE LIMITED","4"
"22-SEP-2025","SUZLON","SUZLON ENERGY LIMITED","101"
"22-SEP-2025","SWSOLAR","STERLING & WILSON SO LTD","5,000"
"22-SEP-2025","TATAPOWER","TATA POWER CO LTD","2"
"22-SEP-2025","TATATECH","TATA TECHNOLOGIES LIMITED","5"
"22-SEP-2025","TECHM","TECH MAHINDRA LIMITED","34"
"22-SEP-2025","TVSHLTD","TVS Holdings Limited","200"
"22-SEP-2025","UCOBANK","UCO BANK","100"
"22-SEP-2025","ULTRACEMCO","ULTRATECH CEMENT LIMITED","5"
"22-SEP-2025","USHAMART","USHA MARTIN LTD.","200"
"22-SEP-2025","WAAREEENER","WAAREE ENERGIES LIMITED","9"
"22-SEP-2025","ZYDUSWELL","ZYDUS WELLNESS LIMITED","4,000"
"23-SEP-2025","ADANIENSOL","ADANI ENERGY SOLUTION LTD","100"
"23-SEP-2025","ADANIENT","ADANI ENTERPRISES LIMITED","58"
"23-SEP-2025","ADANIGREEN","ADANI GREEN ENERGY LTD","10"
"23-SEP-2025","ADANIPORTS","ADANI PORT & SEZ LTD","381"
"23-SEP-2025","ADANIPOWER","ADANI POWER LTD","2,837"
"23-SEP-2025","APTUS","APTUS VALUE HSG FIN I LTD","1"
"23-SEP-2025","ASHOKA","ASHOKA BUILDCON LTD      ","50"
"23-SEP-2025","ASHOKLEY","ASHOK LEYLAND LTD","4,95,500"
"23-SEP-2025","ATHERENERG","ATHER ENERGY LIMITED","10"
"23-SEP-2025","AUBANK","AU SMALL FINANCE BANK LIMITED","55"
"23-SEP-2025","AXISBANK","AXIS BANK LIMITED","47"
"23-SEP-2025","BAJAJCON","BAJAJ CONSUMER CARE LTD","31,685"
"23-SEP-2025","BEL","BHARAT ELECTRONICS LTD","1,502"
"23-SEP-2025","BFUTILITIE","BF UTILITIES LIMITED","2,700"
"23-SEP-2025","BIKAJI","BIKAJI FOODS INTERN LTD","12"
"23-SEP-2025","CANBK","CANARA BANK","2,671"
"23-SEP-2025","CHOLAFIN","CHOLAMANDALAM IN & FIN CO","18,750"
"23-SEP-2025","COHANCE","COHANCE LIFESCIENCES LTD","1"
"23-SEP-2025","DMART","AVENUE SUPERMARTS LIMITED","1,941"
"23-SEP-2025","ELECTCAST","ELECTROSTEEL CASTINGS LTD","3,500"
"23-SEP-2025","GALAXYSURF","GALAXY SURFACTANTS LTD","10"
"23-SEP-2025","GMDCLTD","GUJARAT MINERAL DEV CORP","1,005"
"23-SEP-2025","GODREJCP","GODREJ CONSUMER PRODUCTS LIMITED","1,500"
"23-SEP-2025","HDFCBANK","HDFC BANK LTD","1"
"23-SEP-2025","HFCL","HIMACHAL FUTURISTIC COMMUNICATIONS LIMITED","79"
"23-SEP-2025","HNGSNGBEES","HNGSNGBEES","76"
"23-SEP-2025","HYUNDAI","HYUNDAI MOTOR INDIA LTD","31"
"23-SEP-2025","IDEA","IDEA CELLULAR LIMITED","600"
"23-SEP-2025","INDUSINDBK","INDUSIND BANK LIMITED","10"
"23-SEP-2025","JBMA","JBM AUTO LIMITED","3,500"
"23-SEP-2025","JINDALSTEL","JINDAL STEEL & POWER LTD","3"
"23-SEP-2025","KAYNES","KAYNES TECHNOLOGY IND LTD","1"
"23-SEP-2025","KEC","KEC INTL. LIMITED        ","700"
"23-SEP-2025","KFINTECH","KFIN TECHNOLOGIES LIMITED","450"
"23-SEP-2025","M&M","MAHINDRA & MAHINDRA LTD","300"
"23-SEP-2025","MARUTI","MARUTI SUZUKI INDIA LTD.","10"
"23-SEP-2025","MCX","MULTI COMMODITY EXCHANGE OF INDIA LIMITED","2"
"23-SEP-2025","MTARTECH","MTAR TECHNOLOGIES LIMITED","3"
"23-SEP-2025","MUTHOOTFIN","MUTHOOT FINANCE LIMITED","1"
"23-SEP-2025","NESCO","NESCO LTD","4"
"23-SEP-2025","NETWEB","NETWEB TECH INDIA LTD","5"
"23-SEP-2025","NTPCGREEN","NTPC GREEN ENERGY LIMITED","10,045"
"23-SEP-2025","NYKAA","FSN E COMMERCE VENTURES","1,696"
"23-SEP-2025","OFSS","Oracle Financial Services Software Limited","4"
"23-SEP-2025","PFC","POWER FIN CORP LTD.","25"
"23-SEP-2025","PNB","PUNJAB NATIONAL BANK","2"
"23-SEP-2025","PNBHOUSING","PNB HOUSING FIN LTD.   ","75"
"23-SEP-2025","RBLBANK","RBL BANK LIMITED    ","100"
"23-SEP-2025","RECLTD","RURAL ELEC CORP. LTD.","9"
"23-SEP-2025","REFEX","REFEX INDUSTRIES LIMITED","510"
"23-SEP-2025","RVNL","RVNL","1,375"
"23-SEP-2025","SBIN","STATE BANK OF INDIA","75"
"23-SEP-2025","SHRIRAMFIN","SHRIRAM FINANCE LIMITED","20"
"23-SEP-2025","SUBROS","SUBROS LIMITED","3,400"
"23-SEP-2025","SUZLON","SUZLON ENERGY LIMITED","36,000"
"23-SEP-2025","TATAELXSI","TATA ELXSI LIMITED       ","2,300"
"23-SEP-2025","TATAMOTORS","TATA MOTORS LIMITED","60"
"23-SEP-2025","TATASTEEL","TATA STEEL LIMITED","100"
"23-SEP-2025","TECHM","TECH MAHINDRA LIMITED","150"
"23-SEP-2025","THELEELA","SCHLOSS BANGALORE LIMITED","19"
"23-SEP-2025","TVSHLTD","TVS Holdings Limited","200"
"23-SEP-2025","YESBANK","YES BANK LIMITED","5,000"
"24-SEP-2025","ADANIENT","ADANI ENTERPRISES LIMITED","5"
"24-SEP-2025","ADANIGREEN","ADANI GREEN ENERGY LTD","1"
"24-SEP-2025","ADANIPORTS","ADANI PORT & SEZ LTD","2"
"24-SEP-2025","ADANIPOWER","ADANI POWER LTD","35"
"24-SEP-2025","AMBER","AMBER ENTERPRISES (I) LTD","20"
"24-SEP-2025","APOLLO","APOLLO MICRO SYSTEMS LTD","31"
"24-SEP-2025","ASHOKA","ASHOKA BUILDCON LTD      ","31"
"24-SEP-2025","ASHOKLEY","ASHOK LEYLAND LTD","2,10,000"
"24-SEP-2025","ATHERENERG","ATHER ENERGY LIMITED","2"
"24-SEP-2025","BAJAJCON","BAJAJ CONSUMER CARE LTD","424"
"24-SEP-2025","CANBK","CANARA BANK","2,229"
"24-SEP-2025","CHOLAFIN","CHOLAMANDALAM IN & FIN CO","27,500"
"24-SEP-2025","COALINDIA","COALINDIA","20"
"24-SEP-2025","COLPAL","COLGATE PALMOLIVE LTD.","26"
"24-SEP-2025","CUPID","CUPID LIMITED","8"
"24-SEP-2025","ENGINERSIN","ENGINEERS INDIA LTD","500"
"24-SEP-2025","ETERNAL","ETERNAL LIMITED","25"
"24-SEP-2025","GENESYS","GENESYS INTL CORPN LTD","1,000"
"24-SEP-2025","GMDCLTD","GUJARAT MINERAL DEV CORP","50"
"24-SEP-2025","GTLINFRA","GTL INFRA.LTD","1"
"24-SEP-2025","HDFCBANK","HDFC BANK LTD","25"
"24-SEP-2025","HINDUNILVR","HINDUSTAN UNILEVER LTD.","26"
"24-SEP-2025","HNGSNGBEES","HNGSNGBEES","38"
"24-SEP-2025","IDEA","IDEA CELLULAR LIMITED","3,00,140"
"24-SEP-2025","IDEAFORGE","IDEAFORGE TECHNO LTD","1"
"24-SEP-2025","IDFCFIRSTB","IDFC FIRST BANK LIMI","350"
"24-SEP-2025","IGIL","INTERNATIO GEMM INS (I) L","4"
"24-SEP-2025","JPPOWER","JAIPRAKASH POWER VEN. LTD","5"
"24-SEP-2025","KAYNES","KAYNES TECHNOLOGY IND LTD","5"
"24-SEP-2025","KNRCON","KNR CONSTRU LTD","1"
"24-SEP-2025","LLOYDSENGG","LLOYDS ENGG WORK LIMITED","50,020"
"24-SEP-2025","LT","LARSEN & TOUBRO LTD.","50"
"24-SEP-2025","LTIM","LTIMINDTREE LIMITED","13,200"
"24-SEP-2025","LUMAXTECH","LUMAX AUTO TECH LTD","500"
"24-SEP-2025","LUPIN","LUPIN LIMITED","4"
"24-SEP-2025","LXCHEM","LAXMI ORGANIC INDUS LTD","45"
"24-SEP-2025","MARUTI","MARUTI SUZUKI INDIA LTD.","597"
"24-SEP-2025","MOTHERSON","SAMVRDHNA MTHRSN INT","41"
"24-SEP-2025","NFL","NATIONAL FERT. LTD","1"
"24-SEP-2025","NLCINDIA","NLC INDIA LIMITED","2"
"24-SEP-2025","NMDC","NMDC LTD.","1"
"24-SEP-2025","ONGC","OIL AND NATURAL GAS CORP.","100"
"24-SEP-2025","PARADEEP","PARADEEP PHOSPHATES LTD","1"
"24-SEP-2025","POLYCAB","POLYCAB INDIA LIMITED","58"
"24-SEP-2025","RENUKA","SHREE RENUKA SUGARS LTD","2"
"24-SEP-2025","SBIN","STATE BANK OF INDIA","30"
"24-SEP-2025","SEPC","SEPC LIMITED","17,698"
"24-SEP-2025","TATACONSUM","TATA CONSUMER PRODUCT","50"
"24-SEP-2025","TATAELXSI","TATA ELXSI LIMITED       ","3,800"
"24-SEP-2025","TATAINVEST","TATA INVESTMENT CORPORATION LIMITED","106"
"24-SEP-2025","TIMETECHNO","TIME TECHNOPLAST LIMITED","2"
"24-SEP-2025","TVSMOTOR","TVS MOTOR COMPANY  LTD","2,943"
"24-SEP-2025","VEDL","VEDANTA LIMITED","50"
"24-SEP-2025","VMM","VISHAL MEGA MART LIMITED","500"
"24-SEP-2025","ZYDUSWELL","ZYDUS WELLNESS LIMITED","80"
"25-SEP-2025","ADANIENT","ADANI ENTERPRISES LIMITED","15"
"25-SEP-2025","ADANIPOWER","ADANI POWER LTD","10"
"25-SEP-2025","ALKEM","ALKEM LABORATORIES LTD.","1"
"25-SEP-2025","APTUS","APTUS VALUE HSG FIN I LTD","3"
"25-SEP-2025","ASAHIINDIA","ASAHI INDIA GLASS LIMITED","2"
"25-SEP-2025","ASIANPAINT","ASIAN PAINTS LIMITED","211"
"25-SEP-2025","ATHERENERG","ATHER ENERGY LIMITED","5"
"25-SEP-2025","BAJAJ-AUTO","BAJAJ AUTO LIMITED","42,150"
"25-SEP-2025","BAJAJFINSV","BAJAJ FINSERV LIMITED","78"
"25-SEP-2025","BANCOINDIA","BANCO PRODUCTS (I) LTD","49"
"25-SEP-2025","BEL","BHARAT ELECTRONICS LTD","50"
"25-SEP-2025","BELRISE","BELRISE INDUSTRIES LTD","309"
"25-SEP-2025","BHARATFORG","BHARAT FORGE LTD","8"
"25-SEP-2025","BHARTIARTL","BHARTI AIRTEL LIMITED","10"
"25-SEP-2025","BHEL","BHEL","2"
"25-SEP-2025","BLUESTARCO","BLUE STAR LIMITED","4,550"
"25-SEP-2025","CHOLAFIN","CHOLAMANDALAM IN & FIN CO","39,375"
"25-SEP-2025","EDELWEISS","EDELWEISS FIN SERV LTD","2"
"25-SEP-2025","ETERNAL","ETERNAL LIMITED","50"
"25-SEP-2025","FIEMIND","FIEM INDUSTRIES LIMITED","1"
"25-SEP-2025","GABRIEL","GABRIEL INDIA LTD","2"
"25-SEP-2025","GODFRYPHLP","GODFREY PHILLIPS INDIA LT","50"
"25-SEP-2025","GODREJCP","GODREJ CONSUMER PRODUCTS LIMITED","19,000"
"25-SEP-2025","GRSE","GARDEN REACH SHIP&ENG LTD","556"
"25-SEP-2025","HEROMOTOCO","HERO MOTOCORP LTD","16,808"
"25-SEP-2025","HEXT","HEXAWARE TECHNOLOGIES LTD","71"
"25-SEP-2025","HINDCOPPER","HINDUSTAN COPPER LIMITED","2,052"
"25-SEP-2025","HINDUNILVR","HINDUSTAN UNILEVER LTD.","15"
"25-SEP-2025","HNGSNGBEES","HNGSNGBEES","94"
"25-SEP-2025","IDEA","IDEA CELLULAR LIMITED","2,300"
"25-SEP-2025","INDHOTEL","THE INDIAN HOTELS CO. LTD","97"
"25-SEP-2025","INDUSTOWER","INDUS","50"
"25-SEP-2025","INFY","INFOSYS TECHNOLOGIES LTD","1"
"25-SEP-2025","IPCALAB","IPCA LABORATORIES LIMITED","150"
"25-SEP-2025","IREDA","INDIAN RENEWABLE ENERGY","155"
"25-SEP-2025","JIOFIN","JIO FIN SERVICES LTD","40"
"25-SEP-2025","JPPOWER","JAIPRAKASH POWER VEN. LTD","1"
"25-SEP-2025","KPITTECH","KPIT TECHNOLOGIES LTD","45"
"25-SEP-2025","KRBL","KRBL LIMITED","205"
"25-SEP-2025","LIQUIDCASE","ZERODHAAMC - LIQUIDCASE","12,739"
"25-SEP-2025","LT","LARSEN & TOUBRO LTD.","28"
"25-SEP-2025","LTGILTBEES","NIP IND ETF LONGTERM GILT","2,925"
"25-SEP-2025","M&M","MAHINDRA & MAHINDRA LTD","638"
"25-SEP-2025","MARUTI","MARUTI SUZUKI INDIA LTD.","10,344"
"25-SEP-2025","MCX","MULTI COMMODITY EXCHANGE OF INDIA LIMITED","27"
"25-SEP-2025","MEDANTA","GLOBAL HEALTH LIMITED","5"
"25-SEP-2025","MINDACORP","MINDA CORPORATION LIMITED","27"
"25-SEP-2025","NATCOPHARM","NATCO PHARMA LIMITED","150"
"25-SEP-2025","NBCC","NATIONAL BUILDINGS LTD   ","44"
"25-SEP-2025","NETWEB","NETWEB TECH INDIA LTD","11"
"25-SEP-2025","NTPC","NTPC LTD","100"
"25-SEP-2025","PARADEEP","PARADEEP PHOSPHATES LTD","19,159"
"25-SEP-2025","PIDILITIND","PIDILITE INDUSTRIES LIMITED","128"
"25-SEP-2025","PNBHOUSING","PNB HOUSING FIN LTD.   ","19"
"25-SEP-2025","POWERGRID","POWER GRID CORP. LTD.","1"
"25-SEP-2025","PRAJIND","PRAJ INDUSTRIES LTD","5"
"25-SEP-2025","PREMIERENE","PREMIER ENERGIES LIMITED","47"
"25-SEP-2025","PVTBANIETF","ICICIPRAMC - ICICIBANKP","1,321"
"25-SEP-2025","RELIANCE","RELIANCE INDUSTRIES LTD","10"
"25-SEP-2025","RTNINDIA","RATTANINDIA ENT LIMITED","923"
"25-SEP-2025","SAIL","STEEL AUTHORITY OF INDIA","1"
"25-SEP-2025","SEPC","SEPC LIMITED","3,128"
"25-SEP-2025","SHK","S H KELKAR AND CO. LTD.","1"
"25-SEP-2025","SOLARINDS","SOLAR INDUSTRIES (I) LTD","3"
"25-SEP-2025","SONACOMS","SONA BLW PRECISION FRGS L","50"
"25-SEP-2025","SUZLON","SUZLON ENERGY LIMITED","2,500"
"25-SEP-2025","SYRMA","SYRMA SGS TECHNOLOGY LTD","58"
"25-SEP-2025","TATACOMM","TATA COMMUNICATIONS LTD","100"
"25-SEP-2025","TATAELXSI","TATA ELXSI LIMITED       ","1,600"
"25-SEP-2025","TATAMOTORS","TATA MOTORS LIMITED","52"
"25-SEP-2025","TBOTEK","TBO TEK LIMITED","31"
"25-SEP-2025","TIINDIA","TUBE INVEST OF INDIA LTD","4"
"25-SEP-2025","UPL","UPL LIMITED","397"
"25-SEP-2025","UTINEXT50","UTINEXT50","175"
"25-SEP-2025","VEDL","VEDANTA LIMITED","399"
"25-SEP-2025","VOLTAS","VOLTAS LTD","4,125"
"26-SEP-2025","ABCAPITAL","ADITYA BIRLA CAPITAL LIMITED","5"
"26-SEP-2025","ABDL","ALLIED BLEND N DISTILS L","5"
"26-SEP-2025","ADANIENT","ADANI ENTERPRISES LIMITED","2"
"26-SEP-2025","ADANIGREEN","ADANI GREEN ENERGY LTD","21"
"26-SEP-2025","ADANIPORTS","ADANI PORT & SEZ LTD","7"
"26-SEP-2025","ADANIPOWER","ADANI POWER LTD","6,492"
